Wurtzite ZnO (type1=Zn q=+2, type2=O q=-2)
2224 2 -2.0000 6.499000 3.752199 197.247786
2225 1 2.0000 6.499000 0.000000 197.862200
2226 1 2.0000 8.123750 2.814150 197.862200
2227 1 2.0000 8.123750 0.938050 200.465650
2228 1 2.0000 6.499000 3.752199 200.465650
2229 2 -2.0000 6.499000 0.000000 199.851236
2230 2 -2.0000 8.123750 2.814150 199.851236
2231 2 -2.0000 8.123750 0.938050 202.454686
2232 2 -2.0000 6.499000 3.752199 202.454686
2233 1 2.0000 6.499000 0.000000 203.069100
2234 1 2.0000 8.123750 2.814150 203.069100
2235 1 2.0000 8.123750 0.938050 205.672550
2236 1 2.0000 6.499000 3.752199 205.672550
2237 2 -2.0000 6.499000 0.000000 205.058136
2238 2 -2.0000 8.123750 2.814150 205.058136
2239 2 -2.0000 8.123750 0.938050 207.661586
2240 2 -2.0000 6.499000 3.752199 207.661586
2241 1 2.0000 6.499000 5.628299 0.000000
2242 1 2.0000 8.123750 8.442449 0.000000
2243 1 2.0000 8.123750 6.566349 2.603450
2244 1 2.0000 6.499000 9.380498 2.603450
2245 2 -2.0000 6.499000 5.628299 1.989036
2246 2 -2.0000 8.123750 8.442449 1.989036
2247 2 -2.0000 8.123750 6.566349 4.592486
2248 2 -2.0000 6.499000 9.380498 4.592486
2249 1 2.0000 6.499000 5.628299 5.206900
2250 1 2.0000 8.123750 8.442449 5.206900
2251 1 2.0000 8.123750 6.566349 7.810350
2252 1 2.0000 6.499000 9.380498 7.810350
2253 2 -2.0000 6.499000 5.628299 7.195936
2254 2 -2.0000 8.123750 8.442449 7.195936
2255 2 -2.0000 8.123750 6.566349 9.799386
2256 2 -2.0000 6.499000 9.380498 9.799386
2257 1 2.0000 6.499000 5.628299 10.413800
2258 1 2.0000 8.123750 8.442449 10.413800
2259 1 2.0000 8.123750 6.566349 13.017250
2260 1 2.0000 6.499000 9.380498 13.017250
2261 2 -2.0000 6.499000 5.628299 12.402836
2262 2 -2.0000 8.123750 8.442449 12.402836
2263 2 -2.0000 8.123750 6.566349 15.006286
2264 2 -2.0000 6.499000 9.380498 15.006286
2265 1 2.0000 6.499000 5.628299 15.620700
2266 1 2.0000 8.123750 8.442449 15.620700
2267 1 2.0000 8.123750 6.566349 18.224150
2268 1 2.0000 6.499000 9.380498 18.224150
2269 2 -2.0000 6.499000 5.628299 17.609736
2270 2 -2.0000 8.123750 8.442449 17.609736
2271 2 -2.0000 8.123750 6.566349 20.213186
2272 2 -2.0000 6.499000 9.380498 20.213186
2273 1 2.0000 6.499000 5.628299 20.827600
2274 1 2.0000 8.123750 8.442449 20.827600
2275 1 2.0000 8.123750 6.566349 23.431050
2276 1 2.0000 6.499000 9.380498 23.431050
2277 2 -2.0000 6.499000 5.628299 22.816636
2278 2 -2.0000 8.123750 8.442449 22.816636
2279 2 -2.0000 8.123750 6.566349 25.420086
2280 2 -2.0000 6.499000 9.380498 25.420086
2281 1 2.0000 6.499000 5.628299 26.034500
2282 1 2.0000 8.123750 8.442449 26.034500
2283 1 2.0000 8.123750 6.566349 28.637950
2284 1 2.0000 6.499000 9.380498 28.637950
2285 2 -2.0000 6.499000 5.628299 28.023536
2286 2 -2.0000 8.123750 8.442449 28.023536
2287 2 -2.0000 8.123750 6.566349 30.626986
2288 2 -2.0000 6.499000 9.380498 30.626986
2289 1 2.0000 6.499000 5.628299 31.241400
2290 1 2.0000 8.123750 8.442449 31.241400
2291 1 2.0000 8.123750 6.566349 33.844850
2292 1 2.0000 6.499000 9.380498 33.844850
2293 2 -2.0000 6.499000 5.628299 33.230436
2294 2 -2.0000 8.123750 8.442449 33.230436
2295 2 -2.0000 8.123750 6.566349 35.833886
2296 2 -2.0000 6.499000 9.380498 35.833886
2297 1 2.0000 6.499000 5.628299 36.448300
2298 1 2.0000 8.123750 8.442449 36.448300
2299 1 2.0000 8.123750 6.566349 39.051750
2300 1 2.0000 6.499000 9.380498 39.051750
2301 2 -2.0000 6.499000 5.628299 38.437336
2302 2 -2.0000 8.123750 8.442449 38.437336
2303 2 -2.0000 8.123750 6.566349 41.040786
2304 2 -2.0000 6.499000 9.380498 41.040786
2305 1 2.0000 6.499000 5.628299 41.655200
2306 1 2.0000 8.123750 8.442449 41.655200
2307 1 2.0000 8.123750 6.566349 44.258650
2308 1 2.0000 6.499000 9.380498 44.258650
2309 2 -2.0000 6.499000 5.628299 43.644236
2310 2 -2.0000 8.123750 8.442449 43.644236
2311 2 -2.0000 8.123750 6.566349 46.247686
2312 2 -2.0000 6.499000 9.380498 46.247686
2313 1 2.0000 6.499000 5.628299 46.862100
2314 1 2.0000 8.123750 8.442449 46.862100
2315 1 2.0000 8.123750 6.566349 49.465550
2316 1 2.0000 6.499000 9.380498 49.465550
2317 2 -2.0000 6.499000 5.628299 48.851136
2318 2 -2.0000 8.123750 8.442449 48.851136
2319 2 -2.0000 8.123750 6.566349 51.454586
2320 2 -2.0000 6.499000 9.380498 51.454586
2321 1 2.0000 6.499000 5.628299 52.069000
2322 1 2.0000 8.123750 8.442449 52.069000
2323 1 2.0000 8.123750 6.566349 54.672450
2324 1 2.0000 6.499000 9.380498 54.672450
2325 2 -2.0000 6.499000 5.628299 54.058036
2326 2 -2.0000 8.123750 8.442449 54.058036
2327 2 -2.0000 8.123750 6.566349 56.661486
2328 2 -2.0000 6.499000 9.380498 56.661486
2329 1 2.0000 6.499000 5.628299 57.275900
2330 1 2.0000 8.123750 8.442449 57.275900
2331 1 2.0000 8.123750 6.566349 59.879350
2332 1 2.0000 6.499000 9.380498 59.879350
2333 2 -2.0000 6.499000 5.628299 59.264936
2334 2 -2.0000 8.123750 8.442449 59.264936
2335 2 -2.0000 8.123750 6.566349 61.868386
2336 2 -2.0000 6.499000 9.380498 61.868386
2337 1 2.0000 6.499000 5.628299 62.482800
2338 1 2.0000 8.123750 8.442449 62.482800
2339 1 2.0000 8.123750 6.566349 65.086250
2340 1 2.0000 6.499000 9.380498 65.086250
2341 2 -2.0000 6.499000 5.628299 64.471836
2342 2 -2.0000 8.123750 8.442449 64.471836
2343 2 -2.0000 8.123750 6.566349 67.075286
2344 2 -2.0000 6.499000 9.380498 67.075286
2345 1 2.0000 6.499000 5.628299 67.689700
2346 1 2.0000 8.123750 8.442449 67.689700
2347 1 2.0000 8.123750 6.566349 70.293150
2348 1 2.0000 6.499000 9.380498 70.293150
2349 2 -2.0000 6.499000 5.628299 69.678736
2350 2 -2.0000 8.123750 8.442449 69.678736
2351 2 -2.0000 8.123750 6.566349 72.282186
2352 2 -2.0000 6.499000 9.380498 72.282186
2353 1 2.0000 6.499000 5.628299 72.896600
2354 1 2.0000 8.123750 8.442449 72.896600
2355 1 2.0000 8.123750 6.566349 75.500050
2356 1 2.0000 6.499000 9.380498 75.500050
2357 2 -2.0000 6.499000 5.628299 74.885636
2358 2 -2.0000 8.123750 8.442449 74.885636
2359 2 -2.0000 8.123750 6.566349 77.489086
2360 2 -2.0000 6.499000 9.380498 77.489086
2361 1 2.0000 6.499000 5.628299 78.103500
2362 1 2.0000 8.123750 8.442449 78.103500
2363 1 2.0000 8.123750 6.566349 80.706950
2364 1 2.0000 6.499000 9.380498 80.706950
2365 2 -2.0000 6.499000 5.628299 80.092536
2366 2 -2.0000 8.123750 8.442449 80.092536
2367 2 -2.0000 8.123750 6.566349 82.695986
2368 2 -2.0000 6.499000 9.380498 82.695986
2369 1 2.0000 6.499000 5.628299 83.310400
2370 1 2.0000 8.123750 8.442449 83.310400
2371 1 2.0000 8.123750 6.566349 85.913850
2372 1 2.0000 6.499000 9.380498 85.913850
2373 2 -2.0000 6.499000 5.628299 85.299436
2374 2 -2.0000 8.123750 8.442449 85.299436
2375 2 -2.0000 8.123750 6.566349 87.902886
2376 2 -2.0000 6.499000 9.380498 87.902886
2377 1 2.0000 6.499000 5.628299 88.517300
2378 1 2.0000 8.123750 8.442449 88.517300
2379 1 2.0000 8.123750 6.566349 91.120750
2380 1 2.0000 6.499000 9.380498 91.120750
2381 2 -2.0000 6.499000 5.628299 90.506336
2382 2 -2.0000 8.123750 8.442449 90.506336
2383 2 -2.0000 8.123750 6.566349 93.109786
2384 2 -2.0000 6.499000 9.380498 93.109786
2385 1 2.0000 6.499000 5.628299 93.724200
2386 1 2.0000 8.123750 8.442449 93.724200
2387 1 2.0000 8.123750 6.566349 96.327650
2388 1 2.0000 6.499000 9.380498 96.327650
2389 2 -2.0000 6.499000 5.628299 95.713236
2390 2 -2.0000 8.123750 8.442449 95.713236
2391 2 -2.0000 8.123750 6.566349 98.316686
2392 2 -2.0000 6.499000 9.380498 98.316686
2393 1 2.0000 6.499000 5.628299 98.931100
2394 1 2.0000 8.123750 8.442449 98.931100
2395 1 2.0000 8.123750 6.566349 101.534550
2396 1 2.0000 6.499000 9.380498 101.534550
2397 2 -2.0000 6.499000 5.628299 100.920136
2398 2 -2.0000 8.123750 8.442449 100.920136
2399 2 -2.0000 8.123750 6.566349 103.523586
2400 2 -2.0000 6.499000 9.380498 103.523586
2401 1 2.0000 6.499000 5.628299 104.138000
2402 1 2.0000 8.123750 8.442449 104.138000
2403 1 2.0000 8.123750 6.566349 106.741450
2404 1 2.0000 6.499000 9.380498 106.741450
2405 2 -2.0000 6.499000 5.628299 106.127036
2406 2 -2.0000 8.123750 8.442449 106.127036
2407 2 -2.0000 8.123750 6.566349 108.730486
2408 2 -2.0000 6.499000 9.380498 108.730486
2409 1 2.0000 6.499000 5.628299 109.344900
2410 1 2.0000 8.123750 8.442449 109.344900
2411 1 2.0000 8.123750 6.566349 111.948350
2412 1 2.0000 6.499000 9.380498 111.948350
2413 2 -2.0000 6.499000 5.628299 111.333936
2414 2 -2.0000 8.123750 8.442449 111.333936
2415 2 -2.0000 8.123750 6.566349 113.937386
2416 2 -2.0000 6.499000 9.380498 113.937386
2417 1 2.0000 6.499000 5.628299 114.551800
2418 1 2.0000 8.123750 8.442449 114.551800
2419 1 2.0000 8.123750 6.566349 117.155250
2420 1 2.0000 6.499000 9.380498 117.155250
2421 2 -2.0000 6.499000 5.628299 116.540836
2422 2 -2.0000 8.123750 8.442449 116.540836
2423 2 -2.0000 8.123750 6.566349 119.144286
2424 2 -2.0000 6.499000 9.380498 119.144286
2425 1 2.0000 6.499000 5.628299 119.758700
2426 1 2.0000 8.123750 8.442449 119.758700
2427 1 2.0000 8.123750 6.566349 122.362150
2428 1 2.0000 6.499000 9.380498 122.362150
2429 2 -2.0000 6.499000 5.628299 121.747736
2430 2 -2.0000 8.123750 8.442449 121.747736
2431 2 -2.0000 8.123750 6.566349 124.351186
2432 2 -2.0000 6.499000 9.380498 124.351186
2433 1 2.0000 6.499000 5.628299 124.965600
2434 1 2.0000 8.123750 8.442449 124.965600
2435 1 2.0000 8.123750 6.566349 127.569050
2436 1 2.0000 6.499000 9.380498 127.569050
2437 2 -2.0000 6.499000 5.628299 126.954636
2438 2 -2.0000 8.123750 8.442449 126.954636
2439 2 -2.0000 8.123750 6.566349 129.558086
2440 2 -2.0000 6.499000 9.380498 129.558086
2441 1 2.0000 6.499000 5.628299 130.172500
2442 1 2.0000 8.123750 8.442449 130.172500
2443 1 2.0000 8.123750 6.566349 132.775950
2444 1 2.0000 6.499000 9.380498 132.775950
2445 2 -2.0000 6.499000 5.628299 132.161536
2446 2 -2.0000 8.123750 8.442449 132.161536
2447 2 -2.0000 8.123750 6.566349 134.764986
2448 2 -2.0000 6.499000 9.380498 134.764986
2449 1 2.0000 6.499000 5.628299 135.379400
2450 1 2.0000 8.123750 8.442449 135.379400
2451 1 2.0000 8.123750 6.566349 137.982850
2452 1 2.0000 6.499000 9.380498 137.982850
2453 2 -2.0000 6.499000 5.628299 137.368436
2454 2 -2.0000 8.123750 8.442449 137.368436
2455 2 -2.0000 8.123750 6.566349 139.971886
2456 2 -2.0000 6.499000 9.380498 139.971886
2457 1 2.0000 6.499000 5.628299 140.586300
2458 1 2.0000 8.123750 8.442449 140.586300
2459 1 2.0000 8.123750 6.566349 143.189750
2460 1 2.0000 6.499000 9.380498 143.189750
2461 2 -2.0000 6.499000 5.628299 142.575336
2462 2 -2.0000 8.123750 8.442449 142.575336
2463 2 -2.0000 8.123750 6.566349 145.178786
2464 2 -2.0000 6.499000 9.380498 145.178786
2465 1 2.0000 6.499000 5.628299 145.793200
2466 1 2.0000 8.123750 8.442449 145.793200
2467 1 2.0000 8.123750 6.566349 148.396650
2468 1 2.0000 6.499000 9.380498 148.396650
2469 2 -2.0000 6.499000 5.628299 147.782236
2470 2 -2.0000 8.123750 8.442449 147.782236
2471 2 -2.0000 8.123750 6.566349 150.385686
2472 2 -2.0000 6.499000 9.380498 150.385686
2473 1 2.0000 6.499000 5.628299 151.000100
2474 1 2.0000 8.123750 8.442449 151.000100
2475 1 2.0000 8.123750 6.566349 153.603550
2476 1 2.0000 6.499000 9.380498 153.603550
2477 2 -2.0000 6.499000 5.628299 152.989136
2478 2 -2.0000 8.123750 8.442449 152.989136
2479 2 -2.0000 8.123750 6.566349 155.592586
2480 2 -2.0000 6.499000 9.380498 155.592586
2481 1 2.0000 6.499000 5.628299 156.207000
2482 1 2.0000 8.123750 8.442449 156.207000
2483 1 2.0000 8.123750 6.566349 158.810450
2484 1 2.0000 6.499000 9.380498 158.810450
2485 2 -2.0000 6.499000 5.628299 158.196036
2486 2 -2.0000 8.123750 8.442449 158.196036
2487 2 -2.0000 8.123750 6.566349 160.799486
2488 2 -2.0000 6.499000 9.380498 160.799486
2489 1 2.0000 6.499000 5.628299 161.413900
2490 1 2.0000 8.123750 8.442449 161.413900
2491 1 2.0000 8.123750 6.566349 164.017350
2492 1 2.0000 6.499000 9.380498 164.017350
2493 2 -2.0000 6.499000 5.628299 163.402936
2494 2 -2.0000 8.123750 8.442449 163.402936
2495 2 -2.0000 8.123750 6.566349 166.006386
2496 2 -2.0000 6.499000 9.380498 166.006386
2497 1 2.0000 6.499000 5.628299 166.620800
2498 1 2.0000 8.123750 8.442449 166.620800
2499 1 2.0000 8.123750 6.566349 169.224250
2500 1 2.0000 6.499000 9.380498 169.224250
2501 2 -2.0000 6.499000 5.628299 168.609836
2502 2 -2.0000 8.123750 8.442449 168.609836
2503 2 -2.0000 8.123750 6.566349 171.213286
2504 2 -2.0000 6.499000 9.380498 171.213286
2505 1 2.0000 6.499000 5.628299 171.827700
2506 1 2.0000 8.123750 8.442449 171.827700
2507 1 2.0000 8.123750 6.566349 174.431150
2508 1 2.0000 6.499000 9.380498 174.431150
2509 2 -2.0000 6.499000 5.628299 173.816736
2510 2 -2.0000 8.123750 8.442449 173.816736
2511 2 -2.0000 8.123750 6.566349 176.420186
2512 2 -2.0000 6.499000 9.380498 176.420186
2513 1 2.0000 6.499000 5.628299 177.034600
2514 1 2.0000 8.123750 8.442449 177.034600
2515 1 2.0000 8.123750 6.566349 179.638050
2516 1 2.0000 6.499000 9.380498 179.638050
2517 2 -2.0000 6.499000 5.628299 179.023636
2518 2 -2.0000 8.123750 8.442449 179.023636
2519 2 -2.0000 8.123750 6.566349 181.627086
2520 2 -2.0000 6.499000 9.380498 181.627086
2521 1 2.0000 6.499000 5.628299 182.241500
2522 1 2.0000 8.123750 8.442449 182.241500
2523 1 2.0000 8.123750 6.566349 184.844950
2524 1 2.0000 6.499000 9.380498 184.844950
2525 2 -2.0000 6.499000 5.628299 184.230536
2526 2 -2.0000 8.123750 8.442449 184.230536
2527 2 -2.0000 8.123750 6.566349 186.833986
2528 2 -2.0000 6.499000 9.380498 186.833986
2529 1 2.0000 6.499000 5.628299 187.448400
2530 1 2.0000 8.123750 8.442449 187.448400
2531 1 2.0000 8.123750 6.566349 190.051850
2532 1 2.0000 6.499000 9.380498 190.051850
2533 2 -2.0000 6.499000 5.628299 189.437436
2534 2 -2.0000 8.123750 8.442449 189.437436
2535 2 -2.0000 8.123750 6.566349 192.040886
2536 2 -2.0000 6.499000 9.380498 192.040886
2537 1 2.0000 6.499000 5.628299 192.655300
2538 1 2.0000 8.123750 8.442449 192.655300
2539 1 2.0000 8.123750 6.566349 195.258750
2540 1 2.0000 6.499000 9.380498 195.258750
2541 2 -2.0000 6.499000 5.628299 194.644336
2542 2 -2.0000 8.123750 8.442449 194.644336
2543 2 -2.0000 8.123750 6.566349 197.247786
2544 2 -2.0000 6.499000 9.380498 197.247786
2545 1 2.0000 6.499000 5.628299 197.862200
2546 1 2.0000 8.123750 8.442449 197.862200
2547 1 2.0000 8.123750 6.566349 200.465650
2548 1 2.0000 6.499000 9.380498 200.465650
2549 2 -2.0000 6.499000 5.628299 199.851236
2550 2 -2.0000 8.123750 8.442449 199.851236
2551 2 -2.0000 8.123750 6.566349 202.454686
2552 2 -2.0000 6.499000 9.380498 202.454686
2553 1 2.0000 6.499000 5.628299 203.069100
2554 1 2.0000 8.123750 8.442449 203.069100
2555 1 2.0000 8.123750 6.566349 205.672550
2556 1 2.0000 6.499000 9.380498 205.672550
2557 2 -2.0000 6.499000 5.628299 205.058136
2558 2 -2.0000 8.123750 8.442449 205.058136
2559 2 -2.0000 8.123750 6.566349 207.661586
2560 2 -2.0000 6.499000 9.380498 207.661586
2561 1 2.0000 6.499000 11.256598 0.000000
2562 1 2.0000 8.123750 14.070748 0.000000
2563 1 2.0000 8.123750 12.194648 2.603450
2564 1 2.0000 6.499000 15.008798 2.603450
2565 2 -2.0000 6.499000 11.256598 1.989036
2566 2 -2.0000 8.123750 14.070748 1.989036
2567 2 -2.0000 8.123750 12.194648 4.592486
2568 2 -2.0000 6.499000 15.008798 4.592486
2569 1 2.0000 6.499000 11.256598 5.206900
2570 1 2.0000 8.123750 14.070748 5.206900
2571 1 2.0000 8.123750 12.194648 7.810350
2572 1 2.0000 6.499000 15.008798 7.810350
2573 2 -2.0000 6.499000 11.256598 7.195936
2574 2 -2.0000 8.123750 14.070748 7.195936
2575 2 -2.0000 8.123750 12.194648 9.799386
2576 2 -2.0000 6.499000 15.008798 9.799386
2577 1 2.0000 6.499000 11.256598 10.413800
2578 1 2.0000 8.123750 14.070748 10.413800
2579 1 2.0000 8.123750 12.194648 13.017250
2580 1 2.0000 6.499000 15.008798 13.017250
2581 2 -2.0000 6.499000 11.256598 12.402836
2582 2 -2.0000 8.123750 14.070748 12.402836
2583 2 -2.0000 8.123750 12.194648 15.006286
2584 2 -2.0000 6.499000 15.008798 15.006286
2585 1 2.0000 6.499000 11.256598 15.620700
2586 1 2.0000 8.123750 14.070748 15.620700
2587 1 2.0000 8.123750 12.194648 18.224150
2588 1 2.0000 6.499000 15.008798 18.224150
2589 2 -2.0000 6.499000 11.256598 17.609736
2590 2 -2.0000 8.123750 14.070748 17.609736
2591 2 -2.0000 8.123750 12.194648 20.213186
2592 2 -2.0000 6.499000 15.008798 20.213186
2593 1 2.0000 6.499000 11.256598 20.827600
2594 1 2.0000 8.123750 14.070748 20.827600
2595 1 2.0000 8.123750 12.194648 23.431050
2596 1 2.0000 6.499000 15.008798 23.431050
2597 2 -2.0000 6.499000 11.256598 22.816636
2598 2 -2.0000 8.123750 14.070748 22.816636
2599 2 -2.0000 8.123750 12.194648 25.420086
2600 2 -2.0000 6.499000 15.008798 25.420086
2601 1 2.0000 6.499000 11.256598 26.034500
2602 1 2.0000 8.123750 14.070748 26.034500
2603 1 2.0000 8.123750 12.194648 28.637950
2604 1 2.0000 6.499000 15.008798 28.637950
2605 2 -2.0000 6.499000 11.256598 28.023536
2606 2 -2.0000 8.123750 14.070748 28.023536
2607 2 -2.0000 8.123750 12.194648 30.626986
2608 2 -2.0000 6.499000 15.008798 30.626986
2609 1 2.0000 6.499000 11.256598 31.241400
2610 1 2.0000 8.123750 14.070748 31.241400
2611 1 2.0000 8.123750 12.194648 33.844850
2612 1 2.0000 6.499000 15.008798 33.844850
2613 2 -2.0000 6.499000 11.256598 33.230436
2614 2 -2.0000 8.123750 14.070748 33.230436
2615 2 -2.0000 8.123750 12.194648 35.833886
2616 2 -2.0000 6.499000 15.008798 35.833886
2617 1 2.0000 6.499000 11.256598 36.448300
2618 1 2.0000 8.123750 14.070748 36.448300
2619 1 2.0000 8.123750 12.194648 39.051750
2620 1 2.0000 6.499000 15.008798 39.051750
2621 2 -2.0000 6.499000 11.256598 38.437336
2622 2 -2.0000 8.123750 14.070748 38.437336
2623 2 -2.0000 8.123750 12.194648 41.040786
2624 2 -2.0000 6.499000 15.008798 41.040786
2625 1 2.0000 6.499000 11.256598 41.655200
2626 1 2.0000 8.123750 14.070748 41.655200
2627 1 2.0000 8.123750 12.194648 44.258650
2628 1 2.0000 6.499000 15.008798 44.258650
2629 2 -2.0000 6.499000 11.256598 43.644236
2630 2 -2.0000 8.123750 14.070748 43.644236
2631 2 -2.0000 8.123750 12.194648 46.247686
2632 2 -2.0000 6.499000 15.008798 46.247686
2633 1 2.0000 6.499000 11.256598 46.862100
2634 1 2.0000 8.123750 14.070748 46.862100
2635 1 2.0000 8.123750 12.194648 49.465550
2636 1 2.0000 6.499000 15.008798 49.465550
2637 2 -2.0000 6.499000 11.256598 48.851136
2638 2 -2.0000 8.123750 14.070748 48.851136
2639 2 -2.0000 8.123750 12.194648 51.454586
2640 2 -2.0000 6.499000 15.008798 51.454586
2641 1 2.0000 6.499000 11.256598 52.069000
2642 1 2.0000 8.123750 14.070748 52.069000
2643 1 2.0000 8.123750 12.194648 54.672450
2644 1 2.0000 6.499000 15.008798 54.672450
2645 2 -2.0000 6.499000 11.256598 54.058036
2646 2 -2.0000 8.123750 14.070748 54.058036
2647 2 -2.0000 8.123750 12.194648 56.661486
2648 2 -2.0000 6.499000 15.008798 56.661486
2649 1 2.0000 6.499000 11.256598 57.275900
2650 1 2.0000 8.123750 14.070748 57.275900
2651 1 2.0000 8.123750 12.194648 59.879350
2652 1 2.0000 6.499000 15.008798 59.879350
2653 2 -2.0000 6.499000 11.256598 59.264936
2654 2 -2.0000 8.123750 14.070748 59.264936
2655 2 -2.0000 8.123750 12.194648 61.868386
2656 2 -2.0000 6.499000 15.008798 61.868386
2657 1 2.0000 6.499000 11.256598 62.482800
2658 1 2.0000 8.123750 14.070748 62.482800
2659 1 2.0000 8.123750 12.194648 65.086250
2660 1 2.0000 6.499000 15.008798 65.086250
2661 2 -2.0000 6.499000 11.256598 64.471836
2662 2 -2.0000 8.123750 14.070748 64.471836
2663 2 -2.0000 8.123750 12.194648 67.075286
2664 2 -2.0000 6.499000 15.008798 67.075286
2665 1 2.0000 6.499000 11.256598 67.689700
2666 1 2.0000 8.123750 14.070748 67.689700
2667 1 2.0000 8.123750 12.194648 70.293150
2668 1 2.0000 6.499000 15.008798 70.293150
2669 2 -2.0000 6.499000 11.256598 69.678736
2670 2 -2.0000 8.123750 14.070748 69.678736
2671 2 -2.0000 8.123750 12.194648 72.282186
2672 2 -2.0000 6.499000 15.008798 72.282186
2673 1 2.0000 6.499000 11.256598 72.896600
2674 1 2.0000 8.123750 14.070748 72.896600
2675 1 2.0000 8.123750 12.194648 75.500050
2676 1 2.0000 6.499000 15.008798 75.500050
2677 2 -2.0000 6.499000 11.256598 74.885636
2678 2 -2.0000 8.123750 14.070748 74.885636
2679 2 -2.0000 8.123750 12.194648 77.489086
2680 2 -2.0000 6.499000 15.008798 77.489086
2681 1 2.0000 6.499000 11.256598 78.103500
2682 1 2.0000 8.123750 14.070748 78.103500
2683 1 2.0000 8.123750 12.194648 80.706950
2684 1 2.0000 6.499000 15.008798 80.706950
2685 2 -2.0000 6.499000 11.256598 80.092536
2686 2 -2.0000 8.123750 14.070748 80.092536
2687 2 -2.0000 8.123750 12.194648 82.695986
2688 2 -2.0000 6.499000 15.008798 82.695986
2689 1 2.0000 6.499000 11.256598 83.310400
2690 1 2.0000 8.123750 14.070748 83.310400
2691 1 2.0000 8.123750 12.194648 85.913850
2692 1 2.0000 6.499000 15.008798 85.913850
2693 2 -2.0000 6.499000 11.256598 85.299436
2694 2 -2.0000 8.123750 14.070748 85.299436
2695 2 -2.0000 8.123750 12.194648 87.902886
2696 2 -2.0000 6.499000 15.008798 87.902886
2697 1 2.0000 6.499000 11.256598 88.517300
2698 1 2.0000 8.123750 14.070748 88.517300
2699 1 2.0000 8.123750 12.194648 91.120750
2700 1 2.0000 6.499000 15.008798 91.120750
2701 2 -2.0000 6.499000 11.256598 90.506336
2702 2 -2.0000 8.123750 14.070748 90.506336
2703 2 -2.0000 8.123750 12.194648 93.109786
2704 2 -2.0000 6.499000 15.008798 93.109786
2705 1 2.0000 6.499000 11.256598 93.724200
2706 1 2.0000 8.123750 14.070748 93.724200
2707 1 2.0000 8.123750 12.194648 96.327650
2708 1 2.0000 6.499000 15.008798 96.327650
2709 2 -2.0000 6.499000 11.256598 95.713236
2710 2 -2.0000 8.123750 14.070748 95.713236
2711 2 -2.0000 8.123750 12.194648 98.316686
2712 2 -2.0000 6.499000 15.008798 98.316686
2713 1 2.0000 6.499000 11.256598 98.931100
2714 1 2.0000 8.123750 14.070748 98.931100
2715 1 2.0000 8.123750 12.194648 101.534550
2716 1 2.0000 6.499000 15.008798 101.534550
2717 2 -2.0000 6.499000 11.256598 100.920136
2718 2 -2.0000 8.123750 14.070748 100.920136
2719 2 -2.0000 8.123750 12.194648 103.523586
2720 2 -2.0000 6.499000 15.008798 103.523586
2721 1 2.0000 6.499000 11.256598 104.138000
2722 1 2.0000 8.123750 14.070748 104.138000
2723 1 2.0000 8.123750 12.194648 106.741450
2724 1 2.0000 6.499000 15.008798 106.741450
2725 2 -2.0000 6.499000 11.256598 106.127036
2726 2 -2.0000 8.123750 14.070748 106.127036
2727 2 -2.0000 8.123750 12.194648 108.730486
2728 2 -2.0000 6.499000 15.008798 108.730486
2729 1 2.0000 6.499000 11.256598 109.344900
2730 1 2.0000 8.123750 14.070748 109.344900
2731 1 2.0000 8.123750 12.194648 111.948350
2732 1 2.0000 6.499000 15.008798 111.948350
2733 2 -2.0000 6.499000 11.256598 111.333936
2734 2 -2.0000 8.123750 14.070748 111.333936
2735 2 -2.0000 8.123750 12.194648 113.937386
2736 2 -2.0000 6.499000 15.008798 113.937386
2737 1 2.0000 6.499000 11.256598 114.551800
2738 1 2.0000 8.123750 14.070748 114.551800
2739 1 2.0000 8.123750 12.194648 117.155250
2740 1 2.0000 6.499000 15.008798 117.155250
2741 2 -2.0000 6.499000 11.256598 116.540836
2742 2 -2.0000 8.123750 14.070748 116.540836
2743 2 -2.0000 8.123750 12.194648 119.144286
2744 2 -2.0000 6.499000 15.008798 119.144286
2745 1 2.0000 6.499000 11.256598 119.758700
2746 1 2.0000 8.123750 14.070748 119.758700
2747 1 2.0000 8.123750 12.194648 122.362150
2748 1 2.0000 6.499000 15.008798 122.362150
2749 2 -2.0000 6.499000 11.256598 121.747736
2750 2 -2.0000 8.123750 14.070748 121.747736
2751 2 -2.0000 8.123750 12.194648 124.351186
2752 2 -2.0000 6.499000 15.008798 124.351186
2753 1 2.0000 6.499000 11.256598 124.965600
2754 1 2.0000 8.123750 14.070748 124.965600
2755 1 2.0000 8.123750 12.194648 127.569050
2756 1 2.0000 6.499000 15.008798 127.569050
2757 2 -2.0000 6.499000 11.256598 126.954636
2758 2 -2.0000 8.123750 14.070748 126.954636
2759 2 -2.0000 8.123750 12.194648 129.558086
2760 2 -2.0000 6.499000 15.008798 129.558086
2761 1 2.0000 6.499000 11.256598 130.172500
2762 1 2.0000 8.123750 14.070748 130.172500
2763 1 2.0000 8.123750 12.194648 132.775950
2764 1 2.0000 6.499000 15.008798 132.775950
2765 2 -2.0000 6.499000 11.256598 132.161536
2766 2 -2.0000 8.123750 14.070748 132.161536
2767 2 -2.0000 8.123750 12.194648 134.764986
2768 2 -2.0000 6.499000 15.008798 134.764986
2769 1 2.0000 6.499000 11.256598 135.379400
2770 1 2.0000 8.123750 14.070748 135.379400
